env,task,model,provider,memory_type,tw_difficulty,tw_level,env_name,agent_type,run_seed,episodes,successes,success_rate,success_rate_ci95_lower,success_rate_ci95_upper,success_std_episode_level,source_file,memory_type_from_filename,avg_steps_to_success,std_steps_to_success,avg_steps_all,std_steps_all,loop_rate,episodes_with_loop,loop_detector,truncation_rate,episodes_truncated,blocked_forward_rate,blocked_forward_steps,forward_attempt_steps,bfr_detector,blocked_forward_rate_explanation,fade_avg_active_facts,fade_std_active_facts,fade_avg_dormant_facts,fade_std_dormant_facts,fade_avg_fused_facts,fade_std_fused_facts,fade_avg_reactivations,fade_std_reactivations,fade_avg_priming_boosts,fade_std_priming_boosts,fade_avg_tag_triggers_fired,fade_std_tag_triggers_fired,fade_avg_tag_shields_expired,fade_std_tag_shields_expired,fade_avg_contradictions,fade_std_contradictions,fade_avg_compatible_resolved,fade_std_compatible_resolved,fade_avg_subsume_resolved,fade_std_subsume_resolved,fade_avg_fusions_performed,fade_std_fusions_performed,fade_episodes_with_memory_stats
textworld,hard,gpt-4o-mini,openai,enriched_history,hard,30,tw-treasure_hunter-L30-hard,enriched_history,0,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,0.49553562491061687,rollout_tw_hard_enriched_history_20260402_150312_summary.json,,15.384615384615385,16.92762176734301,37.2,32.17390246768334,0.16666666666666666,5,v1_streak5_osc6,0.26666666666666666,8,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,enriched_history,hard,30,tw-treasure_hunter-L30-hard,enriched_history,0,30,23,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.42295258468165065,rollout_tw_hard_enriched_history_20260402_203124_summary.json,,17.608695652173914,13.04086930429564,27.633333333333333,26.123403725820687,0.2,6,v1_streak5_osc6,0.16666666666666666,5,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,enriched_history,hard,30,tw-treasure_hunter-L30-hard,enriched_history,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_hard_enriched_history_20260403_171323_summary.json,,14.821428571428571,7.0763871503784195,16.7,13.689777207829206,0.03333333333333333,1,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,fade_enriched_history,hard,20,tw-treasure_hunter-L20-hard,fade_enriched_history,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_hard_fade_enriched_history_20260402_003627_summary.json,,8.758620689655173,3.234034231087822,9.133333333333333,3.76592913133296,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,2.6333333333333333,1.3034143197344767,0.0,0.0,0.0,0.0,0.26666666666666666,0.4422166387140533,0.0,0.0,0.1,0.3,0.0,0.0,0.7,1.5088627063675035,0.03333333333333333,0.17950549357115014,0.23333333333333334,0.42295258468165065,0.0,0.0,30
textworld,hard,gpt-4o-mini,openai,fade_enriched_history,hard,20,tw-treasure_hunter-L20-hard,fade_enriched_history,0,30,21,0.7,0.5212387898833981,0.8333543735604105,0.458257569495584,rollout_tw_hard_fade_enriched_history_20260402_010110_summary.json,,10.80952380952381,9.261384487774249,15.266666666666667,19.18842243530081,0.03333333333333333,1,v1_streak5_osc6,0.06666666666666667,2,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,4.833333333333333,6.782739531749362,0.23333333333333334,0.7156970184527963,0.9333333333333333,2.9544693074880453,7.0,22.794736234490628,2.566666666666667,10.131414291971065,1.2666666666666666,5.415615282577677,0.9333333333333333,3.1404175235503673,5.666666666666667,17.54106293497885,2.933333333333333,10.548090927851458,1.8666666666666667,6.216823054333209,1.1,3.726929030716845,30
textworld,hard,deepseek-chat,deepseek,fade_enriched_history,hard,20,tw-treasure_hunter-L20-hard,fade_enriched_history,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_hard_fade_enriched_history_20260402_101210_summary.json,,10.413793103448276,9.189638998497768,10.233333333333333,9.087292715043843,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,3.2333333333333334,4.379370832538492,0.1,0.39581140290126393,0.3,1.4410644214144859,2.9,10.5240993280502,0.06666666666666667,0.3590109871423003,0.6,2.7030846576951055,0.03333333333333333,0.17950549357115014,2.8,9.453041838477178,0.1,0.3,1.5333333333333334,7.154175160158033,0.3,1.4410644214144859,30
textworld,hard,gpt-4o-mini,openai,fade_enriched_history,hard,30,tw-treasure_hunter-L30-hard,fade_enriched_history,0,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,0.4818944098266987,rollout_tw_hard_fade_enriched_history_20260402_161853_summary.json,,11.090909090909092,10.457311886944295,41.13333333333333,32.77675327965776,0.3,9,v1_streak5_osc6,0.36666666666666664,11,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,12.333333333333334,9.91407529166936,0.3333333333333333,0.7453559924999299,4.766666666666667,6.146453358554743,38.53333333333333,66.14767989548504,12.933333333333334,19.918054344962734,4.333333333333333,6.128258770283412,5.066666666666666,6.228607834464741,27.2,56.647683094721536,11.733333333333333,15.028713259032598,6.533333333333333,9.411812908373298,6.1,7.947116877627173,30
textworld,hard,gemini-2.5-flash-lite,gemini,fade_enriched_history,hard,30,tw-treasure_hunter-L30-hard,fade_enriched_history,0,30,25,0.8333333333333334,0.6643529481431982,0.9266356575964831,0.37267799624996495,rollout_tw_hard_fade_enriched_history_20260402_211459_summary.json,,16.44,8.913271004519048,20.633333333333333,17.96753244667231,0.13333333333333333,4,v1_streak5_osc6,0.06666666666666667,2,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,6.533333333333333,5.548172872416848,0.3,0.7371114795831993,1.2,3.2186953878862163,8.233333333333333,24.558343230401807,0.6,3.2310988842807022,0.36666666666666664,0.8359957469322968,0.8333333333333334,3.0009257830802074,10.4,27.34910114306014,0.7666666666666667,2.5519056060564274,1.6666666666666667,5.268354160034759,1.5,4.3262763049378465,30
textworld,hard,deepseek-chat,deepseek,fade_enriched_history,hard,30,tw-treasure_hunter-L30-hard,fade_enriched_history,0,30,26,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.339934634239519,rollout_tw_hard_fade_enriched_history_20260403_175606_summary.json,,15.23076923076923,8.75876568537833,20.2,18.75882014768875,0,0,v1_streak5_osc6,0.06666666666666667,2,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,7.166666666666667,7.080881928749334,0.1,0.39581140290126393,1.8666666666666667,4.047495796442811,13.966666666666667,31.119643671196208,0.7666666666666667,3.2831218205983292,0.5666666666666667,1.1160446028522137,1.1,3.2388269481403293,8.033333333333333,17.702134209059526,0.7333333333333333,1.412641340027806,8.933333333333334,18.772201670436942,2.2333333333333334,5.5117047171350615,30
textworld,hard,gpt-4o-mini,openai,reflection,hard,20,tw-treasure_hunter-L20-hard,reflection,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_tw_hard_reflection_20260401_233529_summary.json,,15.0,26.61363774995283,62.233333333333334,32.221818005127446,0.7,21,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,reflection,hard,20,tw-treasure_hunter-L20-hard,reflection,0,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.4422166387140533,rollout_tw_hard_reflection_20260401_235353_summary.json,,9.0,9.962429422585638,58.46666666666667,33.31439461987699,0.7,21,v1_streak5_osc6,0.7,21,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,reflection,hard,20,tw-treasure_hunter-L20-hard,reflection,0,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.4714045207910317,rollout_tw_hard_reflection_20260402_073352_summary.json,,25.4,27.547050658827345,59.36666666666667,31.449942589596073,0.6666666666666666,20,v1_streak5_osc6,0.6,18,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,reflection,hard,30,tw-treasure_hunter-L30-hard,reflection,0,30,6,0.2,0.09504978102401235,0.37306047381027446,0.4,rollout_tw_hard_reflection_20260402_132222_summary.json,,3.0,1.1547005383792515,59.7,33.682982844952036,0.5333333333333333,16,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,reflection,hard,30,tw-treasure_hunter-L30-hard,reflection,0,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.4422166387140533,rollout_tw_hard_reflection_20260402_191824_summary.json,,9.125,10.821708506515964,54.5,34.12794553832192,0.5666666666666667,17,v1_streak5_osc6,0.6333333333333333,19,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,reflection,hard,30,tw-treasure_hunter-L30-hard,reflection,0,30,9,0.3,0.16664562643958933,0.4787612101166018,0.458257569495584,rollout_tw_hard_reflection_20260403_171304_summary.json,,7.0,5.055250296034367,55.766666666666666,34.38670608760827,0.5666666666666667,17,v1_streak5_osc6,0.6666666666666666,20,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,trajectory,hard,20,tw-treasure_hunter-L20-hard,trajectory,0,30,20,0.6666666666666666,0.48779725813830266,0.807697044731538,0.4714045207910317,rollout_tw_hard_trajectory_20260401_232502_summary.json,,9.05,6.184456322103019,12.233333333333333,14.305437971469296,0,0,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,trajectory,hard,20,tw-treasure_hunter-L20-hard,trajectory,0,30,26,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.339934634239519,rollout_tw_hard_trajectory_20260401_234756_summary.json,,9.76923076923077,5.706323700730164,11.8,13.77049986989095,0,0,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,trajectory,hard,20,tw-treasure_hunter-L20-hard,trajectory,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_hard_trajectory_20260402_072046_summary.json,,8.344827586206897,2.89203259948438,8.233333333333333,2.9061238025169462,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,trajectory,hard,30,tw-treasure_hunter-L30-hard,trajectory,0,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,0.49888765156985887,rollout_tw_hard_trajectory_20260402_122701_summary.json,,12.571428571428571,10.648368659190984,33.63333333333333,31.660157225692288,0.23333333333333334,7,v1_streak5_osc6,0.3,9,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,trajectory,hard,30,tw-treasure_hunter-L30-hard,trajectory,0,30,23,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.42295258468165065,rollout_tw_hard_trajectory_20260402_184725_summary.json,,18.434782608695652,10.89804963387056,22.066666666666666,17.345380428869877,0.1,3,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,trajectory,hard,30,tw-treasure_hunter-L30-hard,trajectory,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_hard_trajectory_20260403_163848_summary.json,,15.068965517241379,7.11448757203244,14.766666666666667,7.181844393252258,0.03333333333333333,1,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gpt-4o-mini,openai,baseline,medium,15,tw-treasure_hunter-L15-medium,baseline,0,30,5,0.16666666666666666,0.07336434240351686,0.33564705185680177,0.37267799624996495,rollout_tw_medium_baseline_20260401_225011_summary.json,,4.8,2.6381811916545836,67.46666666666667,28.046073205035714,0.5666666666666667,17,v1_streak5_osc6,0.8333333333333334,25,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,baseline,medium,15,tw-treasure_hunter-L15-medium,baseline,0,30,3,0.1,0.034599259959716175,0.2562144131526662,0.3,rollout_tw_medium_baseline_20260401_232728_summary.json,,6.666666666666667,4.189935029992179,70.5,24.29231702960149,0.8,24,v1_streak5_osc6,0.8666666666666667,26,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,deepseek-chat,deepseek,baseline,medium,15,tw-treasure_hunter-L15-medium,baseline,0,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.4422166387140533,rollout_tw_medium_baseline_20260402_030454_summary.json,,13.0,19.742087022399634,62.13333333333333,31.333404255238886,0.6333333333333333,19,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gpt-4o-mini,openai,enriched,medium,15,tw-treasure_hunter-L15-medium,enriched,0,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.49553562491061687,rollout_tw_medium_enriched_20260402_000132_summary.json,,12.882352941176471,14.216321824873468,41.96666666666667,34.93850152609423,0.3,9,v1_streak5_osc6,0.43333333333333335,13,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,enriched,medium,15,tw-treasure_hunter-L15-medium,enriched,0,30,19,0.6333333333333333,0.45513246433604937,0.7812629779598231,0.4818944098266987,rollout_tw_medium_enriched_20260402_001024_summary.json,,14.526315789473685,12.579718100149318,34.0,31.27832050052134,0.5,15,v1_streak5_osc6,0.26666666666666666,8,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,deepseek-chat,deepseek,enriched,medium,15,tw-treasure_hunter-L15-medium,enriched,0,30,25,0.8333333333333334,0.6643529481431982,0.9266356575964831,0.37267799624996495,rollout_tw_medium_enriched_20260402_052429_summary.json,,9.0,5.706137047074842,20.833333333333332,26.96798513464108,0.2,6,v1_streak5_osc6,0.16666666666666666,5,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gpt-4o-mini,openai,enriched_history,medium,15,tw-treasure_hunter-L15-medium,enriched_history,0,30,30,1,0.8864829086095221,1.0,0.0,rollout_tw_medium_enriched_history_20260402_002823_summary.json,,8.166666666666666,10.48835332907676,8.166666666666666,10.48835332907676,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,enriched_history,medium,15,tw-treasure_hunter-L15-medium,enriched_history,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_medium_enriched_history_20260402_003038_summary.json,,8.892857142857142,3.4983596739276632,9.033333333333333,3.693989111456009,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,deepseek-chat,deepseek,enriched_history,medium,15,tw-treasure_hunter-L15-medium,enriched_history,0,30,30,1,0.8864829086095221,1.0,0.0,rollout_tw_medium_enriched_history_20260402_055416_summary.json,,5.833333333333333,0.8975274678557507,5.833333333333333,0.8975274678557507,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,fade_enriched_history,medium,15,tw-treasure_hunter-L15-medium,fade_enriched_history,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_medium_fade_enriched_history_20260402_003110_summary.json,,6.275862068965517,1.3619598384918274,8.733333333333333,13.301461907959172,0.03333333333333333,1,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,2.466666666666667,2.729265265394496,0.03333333333333333,0.17950549357115014,0.26666666666666666,1.4360439485692011,3.4,18.124752871878464,0.13333333333333333,0.7180219742846006,0.06666666666666667,0.3590109871423003,0.5333333333333333,2.8720878971384023,3.033333333333333,15.226037640247124,0.13333333333333333,0.7180219742846006,1.4666666666666666,7.714632561279608,0.4666666666666667,2.513076909996102,30
textworld,medium,gpt-4o-mini,openai,fade_enriched_history,medium,15,tw-treasure_hunter-L15-medium,fade_enriched_history,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_medium_fade_enriched_history_20260402_003448_summary.json,,7.285714285714286,4.390388388751232,11.466666666666667,16.412867580719166,0.03333333333333333,1,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,4.166666666666667,7.000396814149577,0.06666666666666667,0.24944382578492943,0.6666666666666666,2.3851391759997758,3.2666666666666666,11.598658926310787,1.8,6.973282345256548,0.5333333333333333,2.348521993841138,0.7,2.7706798203088474,3.6333333333333333,12.942136179506415,1.2666666666666666,4.6255330023204415,0.3,1.4410644214144859,0.6666666666666666,2.3851391759997758,30
textworld,medium,deepseek-chat,deepseek,fade_enriched_history,medium,15,tw-treasure_hunter-L15-medium,fade_enriched_history,0,30,30,1,0.8864829086095221,1.0,0.0,rollout_tw_medium_fade_enriched_history_20260402_060351_summary.json,,5.833333333333333,0.8975274678557507,5.833333333333333,0.8975274678557507,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,1.6666666666666667,0.5374838498865699,0.26666666666666666,0.4422166387140533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.4229525846816507,0.0,0.0,0.13333333333333333,0.339934634239519,0.0,0.0,30
textworld,medium,gpt-4o-mini,openai,reflection,medium,15,tw-treasure_hunter-L15-medium,reflection,0,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,0.339934634239519,rollout_tw_medium_reflection_20260401_232913_summary.json,,3.75,1.7853571071357126,67.53333333333333,27.90905866480551,0.6,18,v1_streak5_osc6,0.8333333333333334,25,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,reflection,medium,15,tw-treasure_hunter-L15-medium,reflection,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_tw_medium_reflection_20260401_235009_summary.json,,15.142857142857142,15.384858710791608,62.666666666666664,29.689878559685773,0.6666666666666666,20,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,deepseek-chat,deepseek,reflection,medium,15,tw-treasure_hunter-L15-medium,reflection,0,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.4422166387140533,rollout_tw_medium_reflection_20260402_041549_summary.json,,11.375,10.930890860309603,61.7,30.867620575612886,0.6666666666666666,20,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gpt-4o-mini,openai,trajectory,medium,15,tw-treasure_hunter-L15-medium,trajectory,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_medium_trajectory_20260401_232201_summary.json,,6.142857142857143,1.2453996981544782,11.066666666666666,18.462454393233372,0,0,v1_streak5_osc6,0.06666666666666667,2,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,gemini-2.5-flash-lite,gemini,trajectory,medium,15,tw-treasure_hunter-L15-medium,trajectory,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_medium_trajectory_20260401_234658_summary.json,,6.25,1.352906923205415,8.766666666666667,13.295822234404644,0.03333333333333333,1,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,medium,deepseek-chat,deepseek,trajectory,medium,15,tw-treasure_hunter-L15-medium,trajectory,0,30,30,1,0.8864829086095221,1.0,0.0,rollout_tw_medium_trajectory_20260402_040904_summary.json,,5.833333333333333,0.8975274678557507,5.833333333333333,0.8975274678557507,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
